skeleton-id,node-id-src,node-id-dst,branch-distance,branch-type,mean-pixel-value,stdev-pixel-value,image-coord-src-0,image-coord-src-1,image-coord-dst-0,image-coord-dst-1,coord-src-0,coord-src-1,coord-dst-0,coord-dst-1,euclidean-distance,root_type,plant,angle,root_id
1,9903,9903,6.242640687119285,3,1.0,0.0,936,2116,936,2116,936,2116,936,2116,0.0,Lateral,3,0.0,Lateral_5
1,9903,9985,2.8284271247461903,2,1.0,0.0,936,2116,938,2118,936,2116,938,2118,2.8284271247461903,Lateral,3,45.0,Lateral_148
1,9985,9988,3.0,2,1.0,0.0,938,2118,938,2121,938,2118,938,2121,3.0,Lateral,3,0.0,Lateral_5
1,9988,10115,3.82842712474619,2,1.0,0.0,938,2121,941,2123,938,2121,941,2123,3.605551275463989,Lateral,3,56.309932474020215,Lateral_149
0,10090,10124,6.414213562373095,2,1.0,0.0,940,2823,941,2817,940,2823,941,2817,6.082762530298219,Lateral,5,170.53767779197437,Lateral_150
0,10090,10483,25.142135623730955,2,1.0,0.0,940,2823,950,2844,940,2823,950,2844,23.259406699226016,Lateral,4,25.463345061871614,Lateral_1
1,10104,10183,2.0,2,1.0,0.0,941,1151,943,1151,941,1151,943,1151,2.0,Lateral,1,90.0,Lateral_151
1,10115,10116,1.0,2,1.0,0.0,941,2123,941,2124,941,2123,941,2124,1.0,Lateral,3,0.0,Lateral_5
1,10115,11657,66.11269837220806,2,1.0,0.0,941,2123,982,2159,941,2123,982,2159,54.56189146281496,Lateral,3,48.71528910542877,Lateral_4
1,10116,11657,61.01219330881973,2,1.0,0.0,941,2124,982,2159,941,2124,982,2159,53.907327887774215,Lateral,3,49.513988458001265,Lateral_152
1,10116,10267,4.82842712474619,2,1.0,0.0,941,2124,945,2126,941,2124,945,2126,4.47213595499958,Lateral,3,63.43494882292201,Lateral_153
0,10124,11296,41.04163056034261,2,1.0,0.0,941,2817,972,2837,941,2817,972,2837,36.89173349139343,Lateral,4,57.171458208587474,Lateral_0
1,10183,13394,102.98275605729683,2,1.0,0.0,943,1151,1028,1189,943,1151,1028,1189,93.1074647920348,Lateral,1,65.9125476913677,Lateral_154
1,10183,11785,93.98275605729683,2,1.0,0.0,943,1151,985,1227,943,1151,985,1227,86.83317338436964,Lateral,1,28.926425835253614,Lateral_155
1,10267,10267,6.242640687119285,3,1.0,0.0,945,2126,945,2126,945,2126,945,2126,0.0,Lateral,3,0.0,Lateral_156
1,10300,16253,266.98989873223405,1,1.0,0.0,946,2010,1104,2199,946,2010,1104,2199,246.34325645326686,Lateral,3,39.894909553407714,Lateral_7
1,10300,11611,38.31370849898475,2,1.0,0.0,946,2010,981,2002,946,2010,981,2002,35.90264614203248,Primary,3,102.87500155961249,Primary
0,10391,10806,24.142135623730955,2,1.0,0.0,948,2857,958,2877,948,2857,958,2877,22.360679774997898,Lateral,4,26.56505117707799,Lateral_1
0,10391,10442,4.414213562373095,2,1.0,0.0,948,2857,949,2853,948,2857,949,2853,4.123105625617661,Lateral,5,165.96375653207352,Lateral_157
0,10393,10396,3.0,2,1.0,0.0,948,2904,948,2907,948,2904,948,2907,3.0,Lateral,5,0.0,Lateral_158
0,10393,10806,32.89949493661167,2,1.0,0.0,948,2904,958,2877,948,2904,958,2877,28.792360097775937,Lateral,5,159.67686317033704,Lateral_159
0,10396,10397,1.0,2,1.0,0.0,948,2907,948,2908,948,2907,948,2908,1.0,Lateral,5,0.0,Lateral_160
0,10396,12098,49.38477631085023,2,1.0,0.0,948,2907,992,2920,948,2907,992,2920,45.880278987817846,Lateral,5,73.53998518795997,Lateral_0
0,10397,11267,69.11269837220804,1,1.0,0.0,948,2908,971,2967,948,2908,971,2967,63.324560795950255,Lateral,4,21.29735404903376,Lateral_1
0,10442,10483,10.242640687119286,2,1.0,0.0,949,2853,950,2844,949,2853,950,2844,9.055385138137417,Lateral,5,173.6598082540901,Lateral_161
0,10442,10920,14.071067811865477,2,1.0,0.0,949,2853,961,2848,949,2853,961,2848,13.0,Lateral,5,112.61986494804043,Lateral_162
0,10483,10878,10.0,2,1.0,0.0,950,2844,960,2844,950,2844,960,2844,10.0,Lateral,5,90.0,Lateral_163
0,10492,13549,102.3969696196699,1,1.0,0.0,950,3100,1032,3143,950,3100,1032,3143,92.59049627256569,Lateral,5,62.32792177724123,Lateral_164
0,10494,11625,33.071067811865476,2,1.0,0.0,950,3147,981,3150,950,3147,981,3150,31.144823004794873,Primary,5,84.47245984834383,Primary
1,10551,14900,284.73506473629493,2,1.0,0.0,952,923,1070,1151,952,923,1070,1151,256.7255343747482,Lateral,1,27.3635469273917,Lateral_9
1,10551,12580,57.72792206135786,2,1.0,0.0,952,923,1006,914,952,923,1006,914,54.74486277268398,Primary,1,99.46232220802563,Primary
0,10575,13280,92.74011537017755,1,1.0,0.0,952,2752,1024,2711,952,2752,1024,2711,82.85529554590944,Lateral,4,119.6591092359951,Lateral_2
0,10806,11863,34.627416997969526,2,1.0,0.0,958,2877,986,2893,958,2877,986,2893,32.2490309931942,Lateral,4,60.25511870305778,Lateral_0
0,10878,11296,16.071067811865476,2,1.0,0.0,960,2844,972,2837,960,2844,972,2837,13.892443989449804,Lateral,5,120.25643716352927,Lateral_165
0,10878,10920,4.414213562373095,2,1.0,0.0,960,2844,961,2848,960,2844,961,2848,4.123105625617661,Lateral,5,14.036243467926479,Lateral_166
0,10920,11430,29.798989873223338,1,1.0,0.0,961,2848,976,2871,961,2848,976,2871,27.459060435491963,Lateral,5,33.11134196037203,Lateral_167
1,11115,11789,29.213203435596434,2,1.0,0.0,967,1251,985,1231,967,1251,985,1231,26.90724809414742,Lateral,2,138.01278750418336,Lateral_168
1,11115,12830,59.11269837220808,2,1.0,0.0,967,1251,1012,1278,967,1251,1012,1278,52.478567053607705,None,None,59.03624346792648,
0,11296,12240,24.414213562373096,2,1.0,0.0,972,2837,996,2836,972,2837,996,2836,24.020824298928627,Lateral,5,92.38594403038883,Lateral_169
1,11611,12084,52.556349186104036,2,1.0,0.0,981,2002,992,1954,981,2002,992,1954,49.24428900898052,Lateral,3,167.09259132873416,Lateral_8
1,11611,15563,112.04163056034258,2,1.0,0.0,981,2002,1086,2009,981,2002,1086,2009,105.23307464861035,Primary,3,86.18592516570965,Primary
0,11625,13084,81.254833995939,1,1.0,0.0,981,3150,1018,3213,981,3150,1018,3213,73.06161783043132,Lateral,5,30.42578380196126,Lateral_7
0,11625,13549,53.89949493661166,2,1.0,0.0,981,3150,1032,3143,981,3150,1032,3143,51.478150704935004,Primary,5,97.81529354676688,Primary
1,11657,13501,62.01219330881973,2,1.0,0.0,982,2159,1031,2189,982,2159,1031,2189,57.4543296888929,Lateral,3,58.52316065041602,Lateral_4
0,11659,14507,81.31370849898474,2,1.0,0.0,982,2628,1059,2635,982,2628,1059,2635,77.31752712031083,Primary,4,84.8055710922652,Primary
0,11659,13278,98.39696961966992,2,1.0,0.0,982,2628,1024,2709,982,2628,1024,2709,91.2414379544733,Lateral,4,27.407575437818405,Lateral_3
1,11785,11789,4.0,2,1.0,0.0,985,1227,985,1231,985,1227,985,1231,4.0,Lateral,1,0.0,Lateral_170
1,11785,13394,62.84062043356592,2,1.0,0.0,985,1227,1028,1189,985,1227,1028,1189,57.38466694161429,Lateral,1,131.4677054161091,Lateral_171
1,11789,12830,59.94112549695427,2,1.0,0.0,985,1231,1012,1278,985,1231,1012,1278,54.20332093147061,Lateral,2,29.875992691689433,Lateral_3
0,11810,11863,12.414213562373096,1,1.0,0.0,985,2881,986,2893,985,2881,986,2893,12.041594578792296,Lateral,5,4.763641690726178,Lateral_172
1,11839,16872,243.24978336205606,2,1.0,0.0,986,1491,1120,1500,986,1491,1120,1500,134.30189872075525,Primary,2,86.15754687208515,Lateral_173
1,11839,16872,139.38477631085024,2,1.0,0.0,986,1491,1120,1500,986,1491,1120,1500,134.30189872075525,Primary,2,86.15754687208515,Lateral_174
0,11863,12098,31.142135623730955,2,1.0,0.0,986,2893,992,2920,986,2893,992,2920,27.65863337187866,Lateral,5,12.528807709151511,Lateral_175
1,12084,12371,8.414213562373096,2,1.0,0.0,992,1954,1000,1953,992,1954,1000,1953,8.06225774829855,Lateral,3,97.1250163489018,Lateral_8
0,12098,12571,20.142135623730955,2,1.0,0.0,992,2920,1005,2933,992,2920,1005,2933,18.384776310850235,Lateral,4,45.0,Lateral_0
1,12114,15126,87.38477631085021,2,1.0,0.0,993,1374,1075,1369,993,1374,1075,1369,82.15229759416349,Lateral,2,93.4893249057964,Lateral_176
0,12240,14169,77.0538238691623,1,1.0,0.0,996,2836,1050,2786,996,2836,1050,2786,73.59347797189639,Lateral,5,132.7974018382342,Lateral_177
0,12240,15347,145.0954544295049,2,1.0,0.0,996,2836,1080,2934,996,2836,1080,2934,129.07362240210043,Lateral,5,40.60129464500447,Lateral_178
1,12362,12401,5.414213562373095,2,1.0,0.0,1000,1623,1001,1628,1000,1623,1001,1628,5.0990195135927845,Lateral,2,11.309932474020213,Lateral_179
1,12371,13068,34.97056274847714,1,1.0,0.0,1000,1953,1018,1929,1000,1953,1018,1929,30.0,Lateral,3,143.13010235415598,Lateral_8
1,12371,15563,113.29646455628158,2,1.0,0.0,1000,1953,1086,2009,1000,1953,1086,2009,102.62553288534,Lateral,3,56.92932217723833,Lateral_8
1,12401,15490,143.6812408671318,2,1.0,0.0,1001,1628,1084,1715,1001,1628,1084,1715,120.24142381059865,Lateral,2,43.65211271980141,Lateral_180
1,12401,15489,128.5807358037434,2,1.0,0.0,1001,1628,1084,1714,1001,1628,1084,1714,119.5198728245642,Lateral,2,43.98302196928083,Lateral_181
0,12571,14301,90.98275605729681,2,1.0,0.0,1005,2933,1053,3000,1005,2933,1053,3000,82.41965784932621,Lateral,4,35.618489839251765,Lateral_0
0,12571,13417,28.384776310850242,2,1.0,0.0,1005,2933,1028,2920,1005,2933,1028,2920,26.419689627245813,Lateral,5,119.47588900324574,Lateral_182
1,12580,27598,773.0163773909292,2,1.0,0.0,1006,914,1507,1397,1006,914,1507,1397,695.9094768718127,Lateral,1,46.04797664600648,Lateral_10
1,12580,16744,120.0416305603426,2,1.0,0.0,1006,914,1118,896,1006,914,1118,896,113.43720729989786,Primary,1,99.13017648227869,Primary
1,12830,14860,76.81118318204304,2,1.0,0.0,1012,1278,1069,1323,1012,1278,1069,1323,72.62231062146122,None,None,51.70983680775693,
0,13217,13417,9.65685424949238,1,1.0,0.0,1022,2916,1028,2920,1022,2916,1028,2920,7.211102550927978,Lateral,4,56.309932474020215,Lateral_0
0,13278,13280,2.0,2,1.0,0.0,1024,2709,1024,2711,1024,2709,1024,2711,2.0,Lateral,4,0.0,Lateral_183
0,13278,14934,56.76955262170044,2,1.0,0.0,1024,2709,1070,2683,1024,2709,1070,2683,52.839379254491625,Lateral,4,119.47588900324574,Lateral_2
0,13280,20107,367.0020920410542,2,1.0,0.0,1024,2711,1232,2969,1024,2711,1232,2969,331.4030778372464,Lateral,4,38.87581393953752,Lateral_3
1,13394,13663,8.0,2,1.0,0.0,1028,1189,1036,1189,1028,1189,1036,1189,8.0,Lateral,1,90.0,Lateral_184
0,13417,15347,58.62741699796952,2,1.0,0.0,1028,2920,1080,2934,1028,2920,1080,2934,53.85164807134504,Lateral,5,74.9315118405078,Lateral_0
1,13501,20144,449.1147904132626,1,1.0,0.0,1031,2189,1234,2547,1031,2189,1234,2547,411.54951099472834,Lateral,3,29.55493215117834,Lateral_4
1,13501,13569,2.0,2,1.0,0.0,1031,2189,1033,2189,1031,2189,1033,2189,2.0,Lateral,3,90.0,Lateral_185
0,13549,14106,16.0,2,1.0,0.0,1032,3143,1048,3143,1032,3143,1048,3143,16.0,Primary,5,90.0,Primary
1,13569,15946,71.11269837220807,1,1.0,0.0,1033,2189,1094,2208,1033,2189,1094,2208,63.89053137985315,Lateral,3,72.69947280805499,Lateral_186
1,13569,13635,2.8284271247461903,2,1.0,0.0,1033,2189,1035,2191,1033,2189,1035,2191,2.8284271247461903,Lateral,3,45.0,Lateral_4
1,13635,13635,9.071067811865476,3,1.0,0.0,1035,2191,1035,2191,1035,2191,1035,2191,0.0,Lateral,3,0.0,Lateral_187
1,13663,14353,46.870057685088796,2,1.0,0.0,1036,1189,1055,1150,1036,1189,1055,1150,43.382023926967726,Lateral,1,154.02560603756868,Lateral_188
1,13663,16349,78.45584412271567,2,1.0,0.0,1036,1189,1107,1207,1036,1189,1107,1207,73.24616030891995,Lateral,1,75.77403610124821,Lateral_7
0,14106,14770,37.04163056034262,2,1.0,0.0,1048,3143,1066,3114,1048,3143,1066,3114,34.132096331752024,Lateral,5,148.17255342332692,Lateral_189
0,14106,14483,12.071067811865477,2,1.0,0.0,1048,3143,1058,3148,1048,3143,1058,3148,11.180339887498949,Primary,5,63.43494882292201,Primary
0,14301,14303,2.0,2,1.0,0.0,1053,3000,1053,3002,1053,3000,1053,3002,2.0,Lateral,5,0.0,Lateral_190
0,14301,16371,92.6396103067892,2,1.0,0.0,1053,3000,1107,3065,1053,3000,1107,3065,84.50443775329198,Lateral,4,39.71875937155489,Lateral_0
0,14303,15834,89.3969696196699,2,1.0,0.0,1053,3002,1092,3073,1053,3002,1092,3073,81.00617260431454,Lateral,5,28.779806304397212,Lateral_191
0,14303,14376,3.414213562373095,2,1.0,0.0,1053,3002,1055,3004,1053,3002,1055,3004,2.8284271247461903,Lateral,5,45.0,Lateral_192
1,14353,14900,15.414213562373096,2,1.0,0.0,1055,1150,1070,1151,1055,1150,1070,1151,15.033296378372908,Lateral,1,86.18592516570965,Lateral_193
0,14376,14376,6.242640687119285,3,1.0,0.0,1055,3004,1055,3004,1055,3004,1055,3004,0.0,Lateral,5,0.0,Lateral_194
0,14483,16738,77.01219330881972,2,1.0,0.0,1058,3148,1117,3183,1058,3148,1117,3183,68.60029154456998,Lateral,5,59.32271997820356,Lateral_11
0,14483,16025,40.07106781186547,2,1.0,0.0,1058,3148,1096,3143,1058,3148,1096,3143,38.3275357934736,Primary,5,97.49585763972986,Primary
0,14507,14591,17.65685424949238,1,1.0,0.0,1059,2635,1061,2651,1059,2635,1061,2651,16.1245154965971,Lateral,4,7.125016348901798,Lateral_195
0,14507,19795,169.04163056034267,2,1.0,0.0,1059,2635,1221,2628,1059,2635,1221,2628,162.15116404145854,Primary,4,92.47420446817046,Primary
0,14764,14770,6.0,2,1.0,0.0,1066,3108,1066,3114,1066,3108,1066,3114,6.0,Lateral,5,0.0,Lateral_196
0,14764,15801,44.97056274847714,2,1.0,0.0,1066,3108,1091,3081,1066,3108,1091,3081,36.796738985948195,Lateral,5,137.20259816176582,Lateral_197
0,14770,15960,36.45584412271572,2,1.0,0.0,1066,3114,1094,3133,1066,3114,1094,3133,33.83784863137726,Lateral,5,55.84030545433057,Lateral_11
1,14860,14861,1.0,2,1.0,0.0,1069,1323,1069,1324,1069,1323,1069,1324,1.0,Lateral,2,0.0,Lateral_198
1,14860,17102,81.39696961966992,2,1.0,0.0,1069,1323,1128,1368,1069,1323,1128,1368,74.2024258363566,None,None,52.66680426181418,
1,14861,15935,55.18376618407355,2,1.0,0.0,1069,1324,1094,1368,1069,1324,1094,1368,50.60632371551998,Lateral,2,29.60445074600491,Lateral_199
1,14861,15001,3.82842712474619,2,1.0,0.0,1069,1324,1072,1326,1069,1324,1072,1326,3.605551275463989,Lateral,2,56.309932474020215,Lateral_5
0,14877,14979,15.828427124746192,1,1.0,0.0,1069,2664,1071,2679,1069,2664,1071,2679,15.132745950421556,Lateral,4,7.594643368591445,Lateral_4
1,14900,16349,77.42640687119281,2,1.0,0.0,1070,1151,1107,1207,1070,1151,1107,1207,67.11929677819934,Lateral,1,33.453309454072674,Lateral_9
0,14934,14979,4.414213562373095,2,1.0,0.0,1070,2683,1071,2679,1070,2683,1071,2679,4.123105625617661,Lateral,4,165.96375653207352,Lateral_200
0,14934,15985,102.59797974644661,1,1.0,0.0,1070,2683,1095,2773,1070,2683,1095,2773,93.40770846134703,Lateral,4,15.524110996754258,Lateral_4
0,14979,16836,50.48528137423857,2,1.0,0.0,1071,2679,1119,2683,1071,2679,1119,2683,48.16637831516918,Lateral,4,85.23635830927383,Lateral_2
1,15001,15001,6.242640687119285,3,1.0,0.0,1072,1326,1072,1326,1072,1326,1072,1326,0.0,Lateral,2,0.0,Lateral_201
1,15126,16152,39.55634918610405,2,1.0,0.0,1075,1369,1101,1389,1075,1369,1101,1389,32.802438933713454,Lateral,2,52.43140797117251,Lateral_5
1,15126,15935,19.414213562373096,2,1.0,0.0,1075,1369,1094,1368,1075,1369,1094,1368,19.026297590440446,Lateral,2,93.01278750418334,Lateral_202
0,15347,15538,5.0,2,1.0,0.0,1080,2934,1085,2934,1080,2934,1085,2934,5.0,Lateral,5,90.0,Lateral_203
1,15489,15490,1.0,2,1.0,0.0,1084,1714,1084,1715,1084,1714,1084,1715,1.0,Lateral,2,0.0,Lateral_204
1,15489,21527,254.0782104868025,1,1.0,0.0,1084,1714,1289,1790,1084,1714,1289,1790,218.6343980255623,Lateral,2,69.6586595873076,Lateral_205
1,15490,16648,117.42640687119278,2,1.0,0.0,1084,1715,1115,1819,1084,1715,1115,1819,108.52188719332152,Lateral,2,16.598104392861046,Lateral_206
0,15538,20031,161.56854249492392,2,1.0,0.0,1085,2934,1229,2969,1085,2934,1229,2969,148.1924424523734,Lateral,5,76.3388462930945,Lateral_0
0,15538,17447,111.71067811865467,1,1.0,0.0,1085,2934,1137,3023,1085,2934,1137,3023,103.07764064044152,Lateral,5,30.29644817623844,Lateral_207
1,15563,18203,81.87005768508878,2,1.0,0.0,1086,2009,1160,2028,1086,2009,1160,2028,76.40026177965623,Primary,3,75.59997869320895,Primary
1,15627,19774,144.35533905932738,2,1.0,0.0,1088,851,1221,827,1088,851,1221,827,135.14806694880988,Lateral,1,100.22900828735952,Lateral_8
1,15627,16744,58.59797974644664,2,1.0,0.0,1088,851,1118,896,1088,851,1118,896,54.08326913195984,None,None,33.690067525979785,
0,15801,15834,8.414213562373096,2,1.0,0.0,1091,3081,1092,3073,1091,3081,1092,3073,8.06225774829855,Lateral,5,172.8749836510982,Lateral_209
0,15801,15960,53.242640687119284,2,1.0,0.0,1091,3081,1094,3133,1091,3081,1094,3133,52.08646657242167,Lateral,5,3.3018656744350032,Lateral_210
0,15834,16371,18.313708498984763,2,1.0,0.0,1092,3073,1107,3065,1092,3073,1107,3065,17.0,Lateral,5,118.07248693585296,Lateral_211
1,15935,16238,10.82842712474619,2,1.0,0.0,1094,1368,1104,1370,1094,1368,1104,1370,10.198039027185569,Lateral,2,78.69006752597979,Lateral_7
0,15960,16025,10.82842712474619,2,1.0,0.0,1094,3133,1096,3143,1094,3133,1096,3143,10.198039027185569,Lateral,5,11.309932474020213,Lateral_212
0,16025,16498,15.82842712474619,2,1.0,0.0,1096,3143,1111,3145,1096,3143,1111,3145,15.132745950421556,Primary,5,82.40535663140857,Primary
1,16152,16280,11.656854249492381,2,1.0,0.0,1101,1389,1105,1379,1101,1389,1105,1379,10.770329614269007,Lateral,2,158.19859051364818,Lateral_213
1,16152,16282,4.414213562373095,2,1.0,0.0,1101,1389,1105,1390,1101,1389,1105,1390,4.123105625617661,Lateral,2,75.96375653207353,Lateral_7
1,16238,16280,9.414213562373096,2,1.0,0.0,1104,1370,1105,1379,1104,1370,1105,1379,9.055385138137417,Lateral,2,6.34019174590991,Lateral_214
1,16238,17102,24.82842712474619,2,1.0,0.0,1104,1370,1128,1368,1104,1370,1128,1368,24.08318915758459,Lateral,2,94.76364169072617,Lateral_7
1,16280,16386,6.82842712474619,2,1.0,0.0,1105,1379,1108,1384,1105,1379,1108,1384,5.830951894845301,Lateral,2,30.96375653207352,Lateral_215
1,16282,16386,7.242640687119285,2,1.0,0.0,1105,1390,1108,1384,1105,1390,1108,1384,6.708203932499369,Lateral,2,153.434948822922,Lateral_216
1,16282,16754,21.313708498984766,2,1.0,0.0,1105,1390,1118,1403,1105,1390,1118,1403,18.384776310850235,Lateral,2,45.0,Lateral_6
1,16349,16974,26.62741699796953,2,1.0,0.0,1107,1207,1124,1226,1107,1207,1124,1226,25.495097567963924,Lateral,1,41.82016988013577,Lateral_217
0,16371,17768,60.52691193458116,2,1.0,0.0,1107,3065,1147,3099,1107,3065,1147,3099,52.49761899362675,Lateral,4,49.635463426902646,Lateral_0
1,16386,16754,25.142135623730955,2,1.0,0.0,1108,1384,1118,1403,1108,1384,1118,1403,21.470910553583888,Lateral,2,27.758540601060023,Lateral_218
0,16399,16836,30.55634918610405,1,1.0,0.0,1108,2657,1119,2683,1108,2657,1119,2683,28.231188426986208,Lateral,4,22.932100437589785,Lateral_219
0,16498,16738,42.14213562373095,2,1.0,0.0,1111,3145,1117,3183,1111,3145,1117,3183,38.47076812334269,Lateral,5,8.972626614896393,Lateral_220
0,16498,17321,27.142135623730958,2,1.0,0.0,1111,3145,1134,3135,1111,3145,1134,3135,25.079872407968907,Primary,5,113.49856567595211,Primary
1,16648,20282,198.89444430272846,2,1.0,0.0,1115,1819,1240,1936,1115,1819,1240,1936,171.21331723905124,Lateral,2,46.89338584574627,Lateral_2
0,16738,16855,5.82842712474619,2,1.0,0.0,1117,3183,1119,3188,1117,3183,1119,3188,5.385164807134504,Lateral,5,21.80140948635181,Lateral_221
1,16744,17529,23.242640687119284,2,1.0,0.0,1118,896,1140,899,1118,896,1140,899,22.20360331117452,Primary,1,82.23483398157467,Primary
1,16754,18275,84.98275605729684,2,1.0,0.0,1118,1403,1162,1468,1118,1403,1162,1468,78.49203781276162,Lateral,2,34.094977954765554,Lateral_6
10,16803,18097,45.21320343559641,0,1.0,0.0,1119,1130,1158,1137,1119,1130,1158,1137,39.6232255123179,Lateral,1,79.8244891569568,Lateral_222
0,16836,21706,449.4163056034273,2,1.0,0.0,1119,2683,1294,3035,1119,2683,1294,3035,393.1017679939891,Lateral,4,26.43468557835434,Lateral_2
0,16855,20203,174.75230867899748,1,1.0,0.0,1119,3188,1236,3285,1119,3188,1236,3285,151.9802618763371,Lateral,5,50.339236803737585,Lateral_11
0,16855,18901,69.97056274847712,1,1.0,0.0,1119,3188,1184,3190,1119,3188,1184,3190,65.03076195155643,Lateral,5,88.23760897633949,Lateral_12
1,16872,17338,16.242640687119284,2,1.0,0.0,1120,1500,1135,1503,1120,1500,1135,1503,15.297058540778355,Primary,2,78.69006752597979,Lateral_223
1,16974,19349,184.3380951166244,2,1.0,0.0,1124,1226,1202,1371,1124,1226,1202,1371,164.64810961562844,Lateral,1,28.277186956347236,Lateral_9
1,16974,19923,126.95331880577392,1,1.0,0.0,1124,1226,1226,1282,1124,1226,1226,1282,116.36150566231085,Lateral,1,61.232350661156204,Lateral_7
1,17102,17288,6.0,2,1.0,0.0,1128,1368,1134,1368,1128,1368,1134,1368,6.0,Lateral,2,90.0,Lateral_3
1,17288,18367,79.0121933088197,1,1.0,0.0,1134,1368,1165,1433,1134,1368,1165,1433,72.01388754955533,Lateral,2,25.497551493337784,Lateral_224
1,17288,19349,70.07106781186546,2,1.0,0.0,1134,1368,1202,1371,1134,1368,1202,1371,68.06614430096654,Lateral,2,87.47388308838046,Lateral_3
0,17321,17777,32.97056274847715,2,1.0,0.0,1134,3135,1147,3108,1134,3135,1147,3108,29.966648127543394,Lateral,5,154.29004621918875,Lateral_225
0,17321,18436,35.071067811865476,2,1.0,0.0,1134,3135,1167,3136,1134,3135,1167,3136,33.015148038438355,Primary,5,88.26429541107161,Primary
1,17338,18246,78.59797974644661,1,1.0,0.0,1135,1503,1161,1570,1135,1503,1161,1570,71.8679344353238,Lateral,2,21.209226134222803,Lateral_9
1,17338,18281,28.242640687119287,2,1.0,0.0,1135,1503,1162,1500,1135,1503,1162,1500,27.16615541441225,Primary,2,96.3401917459099,Lateral_227
1,17529,18930,52.142135623730944,2,1.0,0.0,1140,899,1186,887,1140,899,1186,887,47.53945729601885,Primary,1,104.62087398863166,Primary
1,17529,27557,550.1391770309027,2,1.0,0.0,1140,899,1506,1065,1140,899,1506,1065,401.8855558489257,Lateral,1,65.60324107341734,Lateral_12
0,17768,17777,9.0,2,1.0,0.0,1147,3099,1147,3108,1147,3099,1147,3108,9.0,Lateral,5,0.0,Lateral_228
0,17768,21866,177.78174593052023,2,1.0,0.0,1147,3099,1298,3052,1147,3099,1298,3052,158.14550262337528,Lateral,5,107.28918598474691,Lateral_15
0,17777,18436,37.45584412271572,2,1.0,0.0,1147,3108,1167,3136,1147,3108,1167,3136,34.40930106817051,Lateral,4,35.53767779197438,Lateral_0
1,18203,20190,126.50966799187795,2,1.0,0.0,1160,2028,1236,2116,1160,2028,1236,2116,116.27553482998907,Lateral,3,40.81508387488159,Lateral_10
1,18203,19110,33.82842712474619,2,1.0,0.0,1160,2028,1193,2026,1160,2028,1193,2026,33.06055050963308,Primary,3,93.46822925891715,Primary
1,18275,18281,34.485281374238575,2,1.0,0.0,1162,1468,1162,1500,1162,1468,1162,1500,32.0,None,None,0.0,
1,18275,18311,1.0,2,1.0,0.0,1162,1468,1163,1468,1162,1468,1163,1468,1.0,Lateral,2,90.0,Lateral_230
1,18281,18859,22.242640687119287,2,1.0,0.0,1162,1500,1183,1499,1162,1500,1183,1499,21.02379604162864,Primary,2,92.72631099390628,Lateral_231
1,18311,18314,3.0,2,1.0,0.0,1163,1468,1163,1471,1163,1468,1163,1471,3.0,Lateral,2,0.0,Lateral_232
1,18311,18859,42.21320343559643,2,1.0,0.0,1163,1468,1183,1499,1163,1468,1183,1499,36.89173349139343,Lateral,2,32.82854179141253,Lateral_12
1,18314,18314,6.242640687119285,3,1.0,0.0,1163,1471,1163,1471,1163,1471,1163,1471,0.0,Lateral,2,0.0,Lateral_233
0,18436,18529,4.0,2,1.0,0.0,1167,3136,1171,3136,1167,3136,1171,3136,4.0,Primary,5,90.0,Primary
0,18529,18923,46.79898987322332,1,1.0,0.0,1171,3136,1185,3177,1171,3136,1185,3177,43.32435804486894,Lateral,5,18.85315876441911,Lateral_234
0,18529,20151,65.89949493661166,2,1.0,0.0,1171,3136,1234,3137,1171,3136,1234,3137,63.00793600809346,Primary,5,89.09061955080087,Primary
1,18859,19510,27.656854249492383,2,1.0,0.0,1183,1499,1209,1503,1183,1499,1209,1503,26.30589287593181,Primary,2,81.2538377374448,Lateral_235
1,18930,20037,72.91168824543136,2,1.0,0.0,1186,887,1230,837,1186,887,1230,837,66.60330322138685,Lateral,1,138.65222278030632,Lateral_13
1,18930,26698,307.1543289325509,2,1.0,0.0,1186,887,1477,902,1186,887,1477,902,291.3863414781139,Primary,1,87.04922089099365,Primary
1,19110,19516,46.62741699796951,1,1.0,0.0,1193,2026,1209,1986,1193,2026,1209,1986,43.08131845707603,Lateral,3,158.19859051364818,Lateral_11
1,19110,21850,109.97056274847712,2,1.0,0.0,1193,2026,1298,2036,1193,2026,1298,2036,105.47511554864494,Primary,3,84.55966796899449,Primary
1,19349,21575,114.61017305526632,2,1.0,0.0,1202,1371,1291,1430,1202,1371,1291,1430,106.78014796768171,Lateral,2,56.4587523458772,Lateral_3
1,19510,21310,76.31370849898475,2,1.0,0.0,1209,1503,1281,1496,1209,1503,1281,1496,72.3394774656273,Primary,2,95.55297103303681,Lateral_236
1,19510,23620,376.54624791833805,1,1.0,0.0,1209,1503,1360,1813,1209,1503,1360,1813,344.82024302526094,Lateral,2,25.970563774622796,Lateral_13
1,19774,20873,61.2842712474619,2,1.0,0.0,1221,827,1266,813,1221,827,1266,813,47.12748667179272,Lateral,1,107.28149837181665,Lateral_8
1,19774,20037,13.727922061357859,2,1.0,0.0,1221,827,1230,837,1221,827,1230,837,13.45362404707371,Lateral,1,41.98721249581666,Lateral_237
0,19795,22371,137.12489168102775,2,1.0,0.0,1221,2628,1316,2558,1221,2628,1316,2558,118.00423721205946,Lateral,4,126.3843518158359,Lateral_5
